,idx
8596,2
8597,5
8598,5
8599,5
8600,5
8601,5
8602,7
8603,8
8604,8
8605,8
8606,7
8607,7
8608,8
8609,8
8610,8
8611,8
8612,8
8613,8
8614,8
8615,8
8616,8
8617,8
8618,8
8619,8
8620,8
8621,8
8622,8
8623,8
8624,8
8625,8
8626,8
8627,8
8628,8
8629,8
8630,8
8631,8
8632,8
8633,8
8634,8
8635,8
8636,8
8637,8
8638,7
8639,8
8640,8
8641,8
8642,8
8643,8
8644,7
8645,7
8646,8
8647,8
8648,8
8649,8
8650,8
8651,8
8652,8
8653,7
8654,8
8655,8
8656,7
8657,7
8658,7
8659,8
8660,8
8661,8
8662,8
8663,8
8664,8
8665,8
8666,8
8667,8
8668,8
8669,8
8670,8
8671,4
8672,4
8673,5
8674,5
8675,5
8676,5
8677,5
8678,5
8679,5
8680,5
8681,5
8682,5
8683,5
8684,5
8685,5
8686,5
8687,5
8688,5
8689,5
8690,5
8691,5
8692,5
8693,5
8694,5
8695,5
8696,5
8697,5
8698,5
8699,5
8700,5
8701,8
8702,5
8703,5
8704,8
8705,8
8706,8
8707,8
8708,5
8709,5
8710,5
8711,5
8712,5
8713,5
8714,5
8715,8
8716,8
8717,8
8718,8
8719,8
8720,8
8721,8
8722,8
8723,8
8724,7
8725,7
8726,7
8727,8
8728,8
8729,8
8730,8
8731,8
8732,8
8733,8
8734,2
8735,2
8736,2
8737,2
8738,5
8739,2
8740,2
8741,5
8742,5
8743,5
8744,5
8745,5
8746,5
8747,5
8748,5
8749,5
8750,5
8751,5
8752,5
8753,5
8754,5
8755,5
8756,5
8757,5
8758,5
8759,5
8760,5
8761,5
8762,5
8763,5
8764,5
8765,5
8766,5
8767,5
8768,5
8769,5
8770,5
8771,5
8772,5
8773,5
8774,5
8775,5
8776,5
8777,5
8778,5
8779,5
8780,5
8781,5
8782,5
8783,5
8784,5
8785,5
8786,5
8787,5
8788,5
8789,5
8790,5
8791,5
8792,5
8793,5
8794,5
8795,2
8796,2
8797,2
8798,2
8799,2
8800,2
8801,2
8802,5
8803,5
8804,5
8805,5
8806,5
8807,2
8808,2
8809,5
8810,5
8811,5
8812,5
8813,5
8814,5
8815,5
8816,5
8817,5
8818,5
8819,5
8820,5
8821,5
8822,5
8823,5
8824,5
8825,5
8826,5
8827,5
8828,5
8829,4
8830,4
8831,4
8832,4
8833,4
8834,4
8835,4
8836,4
8837,4
8838,4
8839,4
8840,4
8841,4
8842,4
8843,4
8844,4
8845,4
8846,4
8847,4
8848,4
8849,4
8850,4
8851,4
8852,4
8853,4
8854,4
8855,4
8856,4
8857,4
8858,4
8859,4
8860,4
8861,4
8862,4
8863,4
8864,4
8865,4
8866,4
8867,4
8868,4
8869,4
8870,4
8871,4
8872,4
8873,4
8874,4
8875,4
8876,4
8877,8
8878,8
8879,8
8880,8
8881,8
8882,8
8883,7
8884,7
8885,7
8886,7
8887,7
8888,7
8889,7
8890,7
8891,7
8892,7
8893,7
8894,7
8895,7
8896,7
8897,7
8898,7
8899,7
8900,7
8901,7
8902,7
8903,7
8904,7
8905,7
8906,7
8907,7
8908,7
8909,7
8910,7
8911,8
8912,8
8913,8
8914,7
8915,7
8916,7
8917,7
8918,7
8919,7
8920,7
8921,7
8922,7
8923,7
8924,7
8925,7
8926,7
8927,7
8928,7
8929,7
8930,7
8931,7
8932,8
8933,7
8934,7
8935,7
8936,7
8937,7
8938,7
8939,7
8940,8
8941,8
8942,8
8943,8
8944,8
8945,8
8946,8
8947,8
8948,8
8949,8
8950,8
8951,8
8952,8
8953,8
8954,8
8955,8
8956,8
8957,8
8958,8
8959,8
8960,8
8961,8
8962,8
8963,8
8964,8
8965,8
8966,7
8967,7
8968,7
8969,7
8970,7
8971,7
8972,7
8973,7
8974,7
8975,7
8976,7
8977,7
8978,7
8979,7
8980,7
8981,7
8982,7
8983,7
8984,7
8985,8
8986,8
8987,8
8988,7
8989,7
8990,7
8991,7
8992,8
8993,8
8994,8
8995,8
8996,8
8997,8
8998,8
8999,8
9000,8
9001,8
9002,8
9003,8
9004,8
9005,8
9006,8
9007,7
9008,7
9009,7
9010,7
9011,7
9012,7
9013,7
9014,7
9015,7
9016,7
9017,7
9018,7
9019,7
9020,7
9021,7
9022,7
9023,7
9024,7
9025,7
9026,7
9027,7
9028,7
9029,7
9030,7
9031,7
9032,7
9033,7
9034,7
9035,7
9036,7
9037,7
9038,7
9039,7
9040,7
9041,7
9042,7
9043,7
9044,7
9045,7
9046,7
9047,7
9048,7
9049,7
9050,7
9051,7
9052,7
9053,7
9054,7
9055,7
9056,7
9057,7
9058,7
9059,7
9060,7
9061,7
9062,7
9063,7
9064,7
9065,7
9066,7
9067,7
9068,7
9069,7
9070,7
9071,7
9072,7
9073,7
9074,7
9075,7
9076,7
9077,7
9078,7
9079,7
9080,7
9081,7
9082,7
9083,7
9084,7
9085,7
9086,7
9087,7
9088,7
9089,7
9090,7
9091,7
9092,7
9093,7
9094,7
9095,7
9096,7
9097,8
9098,8
9099,8
9100,8
9101,8
9102,8
9103,8
9104,8
9105,8
9106,8
9107,8
9108,8
9109,8
9110,8
9111,8
9112,7
9113,7
9114,7
9115,7
9116,7
9117,7
9118,7
9119,7
9120,7
9121,7
9122,7
9123,7
9124,7
9125,7
9126,7
9127,7
9128,7
9129,7
9130,7
9131,7
9132,7
9133,7
9134,7
9135,7
9136,7
9137,7
9138,7
9139,7
9140,7
9141,7
9142,7
9143,7
9144,7
9145,7
9146,7
9147,7
9148,7
9149,7
9150,7
9151,7
9152,7
9153,7
9154,7
9155,7
9156,7
9157,7
9158,7
9159,7
9160,7
9161,7
9162,7
9163,7
9164,7
9165,7
9166,8
9167,8
9168,8
9169,8
9170,8
9171,8
9172,8
9173,8
9174,8
9175,8
9176,4
9177,4
9178,4
9179,4
9180,4
9181,4
9182,4
9183,4
9184,7
9185,7
9186,7
9187,7
9188,7
9189,7
9190,7
9191,7
9192,7
9193,7
9194,7
9195,7
9196,7
9197,7
9198,7
9199,7
9200,7
9201,7
9202,7
9203,7
9204,7
9205,7
9206,7
9207,7
9208,7
9209,7
9210,7
9211,7
9212,7
9213,8
9214,8
9215,8
9216,8
9217,8
9218,8
9219,8
9220,8
9221,8
9222,8
9223,8
9224,8
9225,8
9226,8
9227,8
9228,8
9229,7
9230,7
9231,7
9232,7
9233,7
9234,7
9235,7
9236,7
9237,7
9238,7
9239,7
9240,7
9241,7
9242,7
9243,7
9244,7
9245,7
9246,7
9247,8
9248,8
9249,8
9250,8
9251,8
9252,8
9253,8
9254,8
9255,8
9256,8
9257,8
9258,8
9259,8
9260,8
9261,8
9262,8
9263,8
9264,8
9265,8
9266,8
9267,8
9268,8
9269,8
9270,7
9271,7
9272,7
9273,7
9274,7
9275,7
9276,7
9277,7
9278,7
9279,7
9280,7
9281,7
9282,7
9283,7
9284,7
9285,7
9286,7
9287,7
9288,7
9289,7
9290,7
9291,7
9292,7
9293,7
9294,7
9295,7
9296,7
9297,7
9298,7
9299,7
9300,7
9301,7
9302,7
9303,7
9304,7
9305,8
9306,8
9307,8
9308,8
9309,7
9310,7
9311,7
9312,7
9313,7
9314,7
9315,7
9316,7
9317,8
9318,8
9319,8
9320,8
9321,8
9322,8
9323,8
9324,8
9325,8
9326,8
9327,8
9328,8
9329,8
9330,8
9331,8
9332,8
9333,8
9334,8
9335,8
9336,8
9337,8
9338,7
9339,7
9340,7
9341,7
9342,7
9343,7
9344,7
9345,7
9346,7
9347,7
9348,7
9349,7
9350,7
9351,8
9352,8
9353,8
9354,8
9355,8
9356,8
9357,8
9358,8
9359,8
9360,8
9361,8
9362,8
9363,8
9364,8
9365,8
9366,8
9367,8
9368,8
9369,8
9370,8
9371,8
9372,8
9373,8
9374,8
9375,8
9376,8
9377,8
9378,8
9379,8
9380,8
9381,8
9382,8
9383,8
9384,8
9385,8
9386,8
9387,8
9388,8
9389,8
9390,8
9391,8
9392,8
9393,8
9394,8
9395,8
9396,7
9397,7
9398,7
9399,7
9400,7
9401,7
9402,7
9403,7
9404,7
9405,7
9406,7
9407,7
9408,7
9409,7
9410,7
9411,7
9412,7
9413,7
9414,7
9415,7
9416,7
9417,7
9418,7
9419,7
9420,7
9421,8
9422,8
9423,8
9424,8
9425,8
9426,8
9427,8
9428,8
9429,8
9430,8
9431,8
9432,8
9433,8
9434,8
9435,8
9436,8
9437,8
9438,8
9439,8
9440,8
9441,8
9442,8
9443,8
9444,8
9445,8
9446,8
9447,8
9448,8
9449,8
9450,8
9451,8
9452,8
9453,8
9454,8
9455,8
9456,8
9457,8
9458,8
9459,7
9460,7
9461,7
9462,7
9463,7
9464,7
9465,7
9466,7
9467,7
9468,7
9469,7
9470,7
9471,7
9472,7
9473,7
9474,7
9475,7
9476,7
9477,7
9478,7
9479,7
9480,7
9481,7
9482,7
9483,7
9484,7
9485,7
9486,7
9487,7
9488,7
9489,7
9490,7
9491,7
9492,7
9493,7
9494,7
9495,7
9496,8
9497,8
9498,8
9499,8
9500,8
9501,8
9502,8
9503,8
9504,8
9505,8
9506,8
9507,8
9508,8
9509,8
9510,8
9511,8
9512,7
9513,7
9514,7
9515,7
9516,7
9517,7
9518,7
9519,7
9520,7
9521,7
9522,7
9523,7
9524,7
9525,7
9526,7
9527,7
9528,7
9529,7
9530,7
9531,7
9532,7
9533,7
9534,7
9535,7
9536,7
9537,7
9538,7
9539,7
9540,7
9541,7
9542,8
9543,8
9544,8
9545,8
9546,8
9547,8
9548,8
9549,5
9550,5
9551,5
9552,5
9553,5
9554,5
9555,5
9556,5
9557,5
9558,5
9559,5
9560,5
9561,5
9562,5
9563,5
9564,5
9565,5
9566,5
9567,5
9568,5
9569,5
9570,5
9571,5
9572,5
9573,5
9574,5
9575,5
9576,5
9577,5
9578,5
9579,5
9580,5
9581,5
9582,5
9583,5
9584,5
9585,5
9586,5
9587,5
9588,5
9589,5
9590,5
9591,5
9592,5
9593,5
9594,5
9595,5
9596,5
9597,5
9598,5
9599,5
9600,5
9601,5
9602,5
9603,5
9604,5
9605,5
9606,5
9607,5
9608,5
9609,5
9610,5
9611,5
9612,5
9613,5
9614,5
9615,5
9616,5
9617,5
9618,5
9619,5
9620,5
9621,5
9622,5
9623,5
9624,5
9625,5
9626,5
9627,5
9628,5
9629,5
9630,5
9631,5
9632,5
9633,5
9634,5
9635,5
9636,5
9637,5
9638,5
9639,5
9640,5
9641,5
9642,5
9643,5
9644,5
9645,5
9646,5
9647,5
9648,5
9649,5
9650,5
9651,5
9652,5
9653,5
9654,5
9655,5
9656,5
9657,5
9658,5
9659,5
9660,5
9661,5
9662,5
9663,5
9664,5
9665,5
9666,5
9667,5
9668,5
9669,5
9670,5
9671,5
9672,5
9673,5
9674,5
9675,5
9676,5
9677,5
9678,5
9679,5
9680,5
9681,5
9682,5
9683,5
9684,5
9685,5
9686,5
9687,5
9688,5
9689,5
9690,5
9691,5
9692,5
9693,5
9694,5
9695,5
9696,5
9697,5
9698,5
9699,5
9700,5
9701,5
9702,5
9703,5
9704,5
9705,5
9706,5
9707,5
9708,5
9709,5
9710,5
9711,5
9712,5
9713,5
9714,5
9715,5
9716,5
9717,5
9718,5
9719,5
9720,5
9721,5
9722,5
9723,5
9724,5
9725,5
9726,5
9727,5
9728,5
9729,5
9730,5
9731,5
9732,5
9733,5
9734,5
9735,5
9736,5
9737,5
9738,5
9739,5
9740,5
9741,5
9742,5
9743,5
9744,5
9745,5
9746,5
9747,5
9748,5
9749,5
9750,5
9751,5
9752,5
9753,5
9754,5
9755,5
9756,5
9757,5
9758,5
9759,5
9760,5
9761,5
9762,6
9763,6
9764,6
9765,6
9766,6
9767,6
9768,6
9769,6
9770,6
9771,1
9772,6
9773,6
9774,4
9775,4
9776,4
9777,4
9778,4
9779,4
9780,4
9781,4
9782,4
9783,4
9784,4
9785,4
9786,6
9787,6
9788,6
9789,1
9790,1
9791,1
9792,1
9793,1
9794,1
9795,1
9796,6
9797,6
9798,6
9799,6
9800,6
9801,6
9802,6
9803,6
9804,6
9805,1
9806,1
9807,1
9808,1
9809,1
9810,1
9811,1
9812,1
9813,1
9814,1
9815,1
9816,1
9817,1
9818,1
9819,1
9820,1
9821,1
9822,1
9823,1
9824,1
9825,1
9826,1
9827,1
9828,1
9829,1
9830,1
9831,4
9832,4
9833,1
9834,1
9835,1
9836,1
9837,1
9838,1
9839,1
9840,1
9841,1
9842,1
9843,1
9844,1
9845,1
9846,1
9847,1
9848,1
9849,1
9850,1
9851,1
9852,1
9853,1
9854,1
9855,1
9856,1
9857,1
9858,1
9859,1
9860,1
9861,1
9862,1
9863,1
9864,1
9865,1
9866,1
9867,1
9868,1
9869,1
9870,1
9871,1
9872,1
9873,6
9874,6
9875,1
9876,1
9877,7
9878,7
9879,7
9880,7
9881,7
9882,7
9883,7
9884,8
9885,7
9886,7
9887,7
9888,7
9889,7
9890,7
9891,7
9892,7
9893,7
9894,7
9895,7
9896,7
9897,7
9898,7
9899,7
9900,7
9901,7
9902,7
9903,7
9904,8
9905,8
9906,8
9907,8
9908,7
9909,7
9910,8
9911,8
9912,3
9913,3
9914,3
9915,3
9916,3
9917,3
9918,3
9919,3
9920,3
9921,3
9922,3
9923,3
9924,3
9925,3
9926,3
9927,3
9928,3
9929,3
9930,4
9931,4
9932,4
9933,4
9934,4
9935,4
9936,4
9937,4
9938,4
9939,4
9940,4
9941,4
9942,4
9943,4
9944,4
9945,4
9946,4
9947,4
9948,4
9949,4
9950,4
9951,4
9952,4
9953,4
9954,4
9955,4
9956,5
9957,5
9958,7
9959,7
9960,5
9961,4
9962,4
9963,4
9964,4
9965,4
9966,4
9967,4
9968,4
9969,4
9970,4
9971,4
9972,4
9973,4
9974,4
9975,4
9976,4
9977,4
9978,4
9979,4
9980,4
9981,4
9982,4
9983,4
9984,4
9985,4
9986,4
9987,4
9988,4
9989,4
9990,4
9991,4
9992,4
9993,4
9994,4
9995,4
9996,4
9997,4
9998,4
9999,4
10000,4
10001,4
10002,4
10003,4
10004,4
10005,4
10006,4
10007,4
10008,4
10009,4
10010,4
10011,4
10012,4
10013,4
10014,4
10015,4
10016,7
10017,7
10018,7
10019,7
10020,8
10021,8
10022,8
10023,8
10024,8
10025,8
10026,8
10027,8
10028,8
10029,8
10030,8
10031,8
10032,8
10033,8
10034,8
10035,8
10036,8
10037,8
10038,8
10039,8
10040,8
10041,8
10042,8
10043,8
10044,8
10045,7
10046,7
10047,7
10048,7
10049,7
10050,7
10051,7
10052,7
10053,7
10054,7
10055,7
10056,7
10057,7
10058,7
10059,7
10060,8
10061,8
10062,8
10063,7
10064,7
10065,7
10066,7
10067,7
10068,7
10069,7
10070,7
10071,7
10072,7
10073,7
10074,7
10075,7
10076,7
10077,7
10078,7
10079,7
10080,7
10081,7
10082,7
10083,7
10084,8
10085,8
10086,8
10087,8
10088,8
10089,8
10090,8
10091,8
10092,8
10093,8
10094,8
10095,8
10096,8
10097,8
10098,8
10099,8
10100,8
10101,8
10102,8
10103,7
10104,7
10105,7
10106,7
10107,7
10108,7
10109,7
10110,7
10111,7
10112,7
10113,7
10114,7
10115,7
10116,8
10117,8
10118,8
10119,8
10120,8
10121,8
10122,8
10123,8
10124,8
10125,8
10126,8
10127,8
10128,8
10129,8
10130,7
10131,7
10132,7
10133,7
10134,8
10135,8
10136,8
10137,8
10138,8
10139,8
10140,8
10141,8
10142,8
10143,8
10144,8
10145,8
10146,8
10147,8
10148,8
10149,8
10150,8
10151,8
10152,8
10153,8
10154,8
10155,8
10156,8
10157,8
10158,8
10159,8
10160,8
10161,8
10162,8
10163,8
10164,8
10165,8
10166,8
10167,8
10168,8
10169,8
10170,8
10171,8
10172,7
10173,7
10174,7
10175,7
10176,7
10177,7
10178,7
10179,8
10180,8
10181,8
10182,8
10183,8
10184,8
10185,8
10186,8
10187,8
10188,8
10189,8
10190,8
10191,8
10192,8
10193,8
10194,8
10195,8
10196,8
10197,8
10198,8
10199,8
10200,8
10201,8
10202,8
10203,8
10204,8
10205,8
10206,8
10207,8
10208,8
10209,7
10210,7
10211,7
10212,7
10213,7
10214,8
10215,8
10216,8
10217,8
10218,8
10219,8
10220,8
10221,8
10222,8
10223,8
10224,8
10225,8
10226,7
10227,7
10228,7
10229,7
10230,7
10231,7
10232,7
10233,8
10234,8
10235,8
10236,8
10237,8
10238,8
10239,8
10240,8
10241,8
10242,8
10243,8
10244,8
10245,8
10246,8
10247,8
10248,8
10249,8
10250,8
10251,8
10252,8
10253,8
10254,8
10255,8
10256,8
10257,8
10258,8
10259,8
10260,7
10261,7
10262,7
10263,7
10264,7
10265,7
10266,7
10267,7
10268,7
10269,7
10270,7
10271,7
10272,7
10273,7
10274,7
10275,7
10276,7
10277,7
10278,7
10279,7
10280,7
10281,7
10282,7
10283,7
10284,7
10285,7
10286,7
10287,7
10288,7
10289,7
10290,8
10291,8
10292,8
10293,8
10294,8
10295,8
10296,8
10297,7
10298,7
10299,7
10300,7
10301,8
10302,8
10303,8
10304,8
10305,8
10306,8
10307,8
10308,8
10309,8
10310,8
10311,8
10312,8
10313,8
10314,8
10315,8
10316,8
10317,8
10318,8
10319,1
10320,1
10321,1
10322,1
10323,1
10324,1
10325,1
10326,1
10327,1
10328,1
10329,1
10330,1
10331,1
10332,1
10333,1
10334,1
10335,1
10336,4
10337,4
10338,4
10339,4
10340,4
10341,4
10342,4
10343,4
10344,4
10345,4
10346,4
10347,4
10348,7
10349,5
10350,5
10351,5
10352,5
10353,5
10354,5
10355,5
10356,5
10357,5
10358,7
10359,7
10360,4
10361,4
10362,4
10363,4
10364,4
10365,4
10366,4
10367,4
10368,4
10369,4
10370,4
10371,4
10372,4
10373,4
10374,4
10375,4
10376,4
10377,4
10378,4
10379,4
10380,4
10381,4
10382,4
10383,4
10384,4
10385,4
10386,4
10387,4
10388,4
10389,4
10390,4
10391,4
10392,4
10393,4
10394,4
10395,4
10396,4
10397,4
10398,4
10399,4
10400,4
10401,4
10402,4
10403,4
10404,4
10405,4
10406,4
10407,3
10408,3
10409,3
10410,3
10411,3
10412,3
10413,4
10414,4
10415,4
10416,4
10417,4
10418,4
10419,4
10420,4
10421,4
10422,4
10423,7
10424,8
10425,8
10426,8
10427,7
10428,7
10429,7
10430,7
10431,7
10432,4
10433,6
10434,6
10435,6
10436,6
10437,6
10438,6
10439,6
10440,6
10441,6
10442,6
10443,6
10444,6
10445,6
10446,6
10447,6
10448,6
10449,1
10450,1
10451,1
10452,1
10453,1
10454,1
10455,1
10456,1
10457,1
10458,1
10459,1
10460,1
10461,6
10462,1
10463,1
10464,1
10465,1
10466,1
10467,1
10468,1
10469,1
10470,1
10471,1
10472,1
10473,1
10474,1
10475,1
10476,1
10477,1
10478,1
10479,1
10480,1
10481,1
10482,1
10483,1
10484,1
10485,1
10486,1
10487,1
10488,1
10489,1
10490,1
10491,1
10492,1
10493,1
10494,1
10495,1
10496,1
10497,1
10498,1
10499,1
10500,1
10501,1
10502,1
10503,1
10504,1
10505,1
10506,1
10507,1
10508,1
10509,1
10510,1
10511,1
10512,1
10513,1
10514,1
10515,1
10516,1
10517,1
10518,1
10519,1
10520,1
10521,6
10522,6
10523,4
10524,4
10525,4
10526,4
10527,4
10528,4
10529,4
10530,6
10531,1
10532,1
10533,1
10534,1
10535,1
10536,1
10537,1
10538,1
10539,1
10540,1
10541,1
10542,1
10543,1
10544,1
10545,1
10546,1
10547,1
10548,1
10549,1
10550,1
10551,1
10552,1
10553,1
10554,1
10555,1
10556,1
10557,1
10558,1
10559,1
10560,1
10561,1
10562,1
10563,1
10564,1
10565,1
10566,1
10567,1
10568,1
10569,1
10570,1
10571,1
10572,1
10573,1
10574,1
10575,1
10576,1
10577,1
10578,1
10579,1
10580,1
10581,1
10582,1
10583,1
10584,1
10585,1
10586,1
10587,1
10588,1
10589,1
10590,1
10591,1
10592,1
10593,1
10594,1
10595,1
10596,1
10597,1
10598,1
10599,1
10600,1
10601,1
10602,1
10603,1
10604,1
10605,1
10606,1
10607,1
10608,1
10609,1
10610,1
10611,1
10612,1
10613,4
10614,6
10615,6
10616,6
10617,6
10618,6
10619,6
10620,6
10621,8
10622,8
10623,8
10624,8
10625,8
10626,8
10627,8
10628,8
10629,8
10630,8
10631,7
10632,1
10633,1
10634,1
10635,1
10636,1
10637,1
10638,1
10639,1
10640,1
10641,1
10642,1
10643,1
10644,1
10645,1
10646,1
10647,1
10648,1
10649,1
10650,1
10651,1
10652,1
10653,1
10654,1
10655,1
10656,1
10657,1
10658,1
10659,1
10660,1
10661,1
10662,1
10663,1
10664,7
10665,8
10666,8
10667,8
10668,8
10669,8
10670,8
10671,1
10672,1
10673,1
10674,1
10675,1
10676,1
10677,1
10678,1
10679,1
10680,1
10681,1
10682,1
10683,1
10684,1
10685,1
10686,1
10687,1
10688,1
10689,1
10690,1
10691,1
10692,1
10693,1
10694,1
10695,1
10696,1
10697,1
10698,1
10699,1
10700,1
10701,1
10702,1
10703,1
10704,1
10705,1
10706,1
10707,1
10708,1
10709,1
10710,1
10711,1
10712,1
10713,1
10714,1
10715,1
10716,1
10717,1
10718,1
10719,1
10720,1
10721,1
10722,1
10723,1
10724,1
10725,1
10726,1
10727,1
10728,1
10729,1
10730,1
10731,1
10732,1
10733,1
10734,1
10735,1
10736,1
10737,1
10738,1
10739,1
10740,1
10741,1
10742,1
10743,1
10744,1
10745,1
10746,1
10747,1
10748,1
10749,1
10750,1
10751,1
10752,1
10753,1
10754,1
10755,1
10756,1
10757,1
10758,1
10759,1
10760,1
10761,1
10762,1
10763,1
10764,1
10765,1
10766,1
10767,1
10768,1
10769,1
10770,1
10771,6
10772,6
10773,6
10774,7
10775,7
10776,7
10777,7
10778,7
10779,7
10780,7
10781,7
10782,7
10783,7
10784,7
10785,7
10786,7
10787,7
10788,7
10789,7
10790,7
10791,7
10792,7
10793,7
10794,7
10795,7
10796,7
10797,7
10798,8
10799,8
10800,8
10801,8
10802,8
10803,4
10804,4
10805,1
10806,1
10807,1
10808,1
10809,1
10810,1
10811,1
10812,1
10813,1
10814,1
10815,1
10816,1
10817,4
10818,4
10819,4
10820,7
10821,7
10822,7
10823,7
10824,7
10825,7
10826,7
10827,7
10828,7
10829,7
10830,7
10831,7
10832,7
10833,7
10834,7
10835,7
10836,7
10837,7
10838,7
10839,7
10840,7
10841,7
10842,7
10843,7
10844,7
10845,7
10846,7
10847,7
10848,7
10849,7
10850,7
10851,7
10852,7
10853,7
10854,7
10855,7
10856,7
10857,7
10858,7
10859,7
10860,7
10861,7
10862,7
10863,7
10864,7
10865,7
10866,7
10867,7
10868,7
10869,7
10870,7
10871,7
10872,7
10873,7
10874,7
10875,7
10876,7
10877,8
10878,8
10879,8
10880,7
10881,7
10882,7
10883,7
10884,7
10885,7
10886,7
10887,7
10888,7
10889,7
10890,7
10891,7
10892,7
10893,7
10894,7
10895,7
10896,7
10897,7
10898,7
10899,7
10900,8
10901,8
10902,8
10903,8
10904,8
10905,8
10906,8
10907,8
10908,8
10909,8
10910,8
10911,7
10912,7
10913,7
10914,7
10915,7
10916,7
10917,7
10918,7
10919,7
10920,7
10921,7
10922,7
10923,7
10924,7
10925,7
10926,7
10927,7
10928,7
10929,7
10930,7
10931,7
10932,8
10933,4
10934,4
10935,4
10936,4
10937,4
10938,4
10939,4
10940,4
10941,4
10942,4
10943,4
10944,5
10945,5
10946,5
10947,5
10948,5
10949,5
10950,5
10951,5
10952,5
10953,5
10954,5
10955,5
10956,5
10957,5
10958,5
10959,5
10960,5
10961,5
10962,5
10963,5
10964,5
10965,5
10966,5
10967,5
10968,5
10969,5
10970,5
10971,5
10972,5
10973,5
10974,5
10975,5
10976,5
10977,5
10978,5
10979,5
10980,5
10981,5
10982,5
10983,5
10984,5
10985,5
10986,5
10987,5
10988,5
10989,5
10990,5
10991,5
10992,5
10993,5
10994,5
10995,5
10996,5
10997,5
10998,5
10999,5
11000,5
11001,5
11002,5
11003,5
11004,5
11005,5
11006,5
11007,5
11008,5
11009,5
11010,5
11011,5
11012,5
11013,5
11014,5
11015,5
11016,5
11017,5
11018,5
11019,5
11020,5
11021,5
11022,5
11023,5
11024,5
11025,5
11026,5
11027,5
11028,5
11029,5
11030,5
11031,5
11032,5
11033,5
11034,5
11035,5
11036,5
11037,5
11038,5
11039,5
11040,5
11041,5
11042,5
11043,5
11044,5
11045,5
11046,5
11047,5
11048,5
11049,5
11050,5
11051,5
11052,5
11053,5
11054,5
11055,5
11056,5
11057,5
11058,5
11059,5
11060,5
11061,5
11062,5
11063,5
11064,5
11065,5
11066,5
11067,5
11068,5
11069,5
11070,5
11071,5
11072,5
11073,5
11074,5
11075,5
11076,5
11077,5
11078,5
11079,5
11080,5
11081,5
11082,5
11083,5
11084,5
11085,5
11086,5
11087,5
11088,5
11089,5
11090,5
11091,5
11092,5
11093,5
11094,5
11095,7
11096,7
11097,7
11098,7
11099,8
11100,8
11101,8
11102,8
11103,8
11104,8
11105,8
11106,8
11107,8
11108,8
11109,8
11110,8
11111,8
11112,8
11113,8
11114,4
11115,4
11116,4
11117,4
11118,4
11119,4
11120,4
11121,4
11122,4
11123,4
11124,4
11125,4
11126,4
11127,4
11128,4
11129,4
11130,4
11131,4
11132,4
11133,4
11134,4
11135,4
11136,4
11137,4
11138,4
11139,4
11140,4
11141,4
11142,4
11143,4
11144,4
11145,4
11146,4
11147,4
11148,4
11149,4
11150,4
11151,4
11152,4
11153,4
11154,4
11155,4
11156,4
11157,4
11158,4
11159,4
11160,4
11161,4
11162,4
11163,4
11164,4
11165,4
11166,4
11167,4
11168,4
11169,4
11170,4
11171,4
11172,4
11173,4
11174,4
11175,4
11176,4
11177,4
11178,4
11179,4
11180,4
11181,4
11182,4
11183,4
11184,4
11185,4
11186,4
11187,4
11188,4
11189,4
11190,4
11191,4
11192,4
11193,4
11194,4
11195,4
11196,4
11197,4
11198,4
11199,4
11200,4
11201,4
11202,4
11203,4
11204,4
11205,4
11206,4
11207,4
11208,4
11209,4
11210,4
11211,4
11212,4
11213,4
11214,4
11215,4
11216,4
11217,4
11218,4
11219,4
11220,4
11221,4
11222,4
11223,4
11224,4
11225,4
11226,4
11227,4
11228,4
11229,4
11230,4
11231,4
11232,4
11233,4
11234,4
11235,4
11236,4
11237,4
11238,4
11239,4
11240,4
11241,4
11242,4
11243,4
11244,4
11245,4
11246,4
11247,4
11248,4
11249,4
11250,4
11251,4
11252,4
11253,4
11254,4
11255,4
11256,4
11257,4
11258,4
11259,4
11260,4
11261,4
11262,4
11263,4
11264,4
11265,4
11266,4
11267,4
11268,4
11269,4
11270,4
11271,4
11272,4
11273,4
11274,4
11275,4
11276,4
11277,8
11278,4
11279,4
11280,4
11281,4
11282,4
11283,4
11284,4
11285,4
11286,4
11287,4
11288,4
11289,4
11290,4
11291,4
11292,4
11293,4
11294,4
11295,4
11296,4
11297,4
11298,4
11299,4
11300,4
11301,4
11302,4
11303,4
11304,5
11305,5
11306,5
11307,5
11308,5
11309,5
11310,7
11311,7
11312,7
11313,7
11314,7
11315,8
11316,8
11317,8
11318,8
11319,8
11320,8
11321,8
11322,8
11323,7
11324,8
11325,8
11326,8
11327,8
11328,8
11329,8
11330,8
11331,8
11332,7
11333,7
11334,7
11335,7
11336,7
11337,8
11338,8
11339,8
11340,8
11341,8
11342,8
11343,8
11344,8
11345,8
11346,7
11347,8
11348,5
11349,5
11350,5
11351,5
11352,5
11353,5
11354,5
11355,5
11356,5
11357,5
11358,5
11359,5
11360,5
11361,5
11362,5
11363,5
11364,5
11365,5
11366,5
11367,5
11368,5
11369,5
11370,5
11371,5
11372,5
11373,5
11374,5
11375,5
11376,5
11377,5
11378,5
11379,5
11380,5
11381,5
11382,5
11383,5
11384,5
11385,5
11386,5
11387,5
11388,5
11389,5
11390,5
11391,5
11392,5
11393,5
11394,5
